sample,time_s,posX,posY,posZ,speed_ms,speed_kmh,velFwd,velLat,velVert,accelFwd,accelLat,accelVert,accelG,jerk,discontinuity,collisionActive,yawRate_degs,yawAccel_rads2,roll_deg,pitch_deg,slip_deg,upVsUp_deg,grounded,groundedFactor,groundedNodes,minNodeDist_m,inverted,clearance_m,clearanceErr_m,nearBottom,chassisContact,rawThrottle,rawMouseYawInput,processedYawIntent,finalSteeringCommand,steerCommandRatio01,stabilizerArmed,ocCharge,ocBurst,steerStability,steerTilt01,steerRollRate01,hoverRawDemand,hoverClampedTarget,hoverSmoothedCmd,hoverAppliedThrottle,hoverActiveMaxCmd,hoverForceN,hoverSatNodes,hoverOverdrive,hoverPower01,vectoringPower01,surfaceAdhesionAccel_ms2,surfaceAdhesionForceN,surfaceAdhesionLimited,airborneStability01,dragN,wingN,groundEffectN,downforceG,powerReq,powerGranted,powerBudget,overload01,driveShedding01,band,autoHoverCmd,manualBottomCmd,manualRoofCmd,section,arc_m,centerDist_m
816,8.1614,9388.530,196.053,12974.590,250.32,901.1,249.80,12.18,10.63,31.95,29.58,55.12,7.160,3174.5,0,0,-5.58,1.832,-3.43,2.49,2.79,4.2,0,0.12,4,3.275,0,2.810,-0.475,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,84085.5,76619.5,9210.8,0.795,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,879.1,5.00
818,8.1814,9388.571,196.030,12979.610,251.03,903.7,250.42,12.82,11.75,31.42,31.97,55.87,7.301,128.2,0,0,-6.48,-0.790,-2.99,2.76,2.93,4.1,0,0.36,4,3.235,0,2.770,-0.435,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,84510.1,77024.1,27789.1,0.971,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,884.8,5.05
820,8.2014,9388.610,196.013,12984.640,251.73,906.2,251.08,13.52,11.97,32.81,34.91,11.13,5.014,2243.0,0,0,-5.81,0.584,-2.44,2.78,3.08,3.7,1,0.60,4,3.217,0,2.752,-0.417,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,84954.5,77449.8,46574.7,1.149,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,890.0,5.10
822,8.2214,9388.637,196.000,12989.680,252.37,908.5,251.83,13.05,10.16,37.58,-23.36,-90.59,10.277,5866.3,0,0,-7.55,-1.514,-2.40,2.33,2.97,3.3,1,0.84,4,3.211,0,2.746,-0.411,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,85462.5,77897.5,65539.7,1.329,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,895.3,5.15
824,8.2414,9388.640,195.997,12994.740,253.02,910.9,252.44,12.53,11.65,30.60,-25.99,74.70,8.645,8273.1,0,0,-4.83,2.368,-2.05,2.64,2.84,3.3,1,1.00,4,3.183,0,2.719,-0.383,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,85878.2,78259.3,78425.4,1.452,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,899.7,5.19
826,8.2614,9388.629,195.978,12999.810,253.66,913.2,253.07,11.83,12.70,31.08,-35.28,52.33,7.171,1211.7,0,0,-2.95,1.644,-2.47,3.23,2.68,3.8,1,1.00,4,3.122,0,2.657,-0.322,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,86301.4,78623.2,78815.3,1.459,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,904.9,5.23
828,8.2814,9388.598,195.983,13004.900,254.29,915.5,253.68,11.09,13.73,30.77,-36.78,51.53,7.175,86.3,0,0,-2.59,0.317,-2.91,3.20,2.50,4.1,1,1.00,4,3.098,0,2.633,-0.298,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,86721.7,78984.6,79214.2,1.466,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,910.3,5.27
830,8.3014,9388.560,195.986,13009.990,254.97,917.9,254.41,10.02,13.75,36.24,-53.74,1.24,6.608,2667.2,0,0,-2.34,0.215,-4.47,3.12,2.26,5.3,1,1.00,4,3.048,0,2.584,-0.248,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,87217.2,79407.9,79638.5,1.474,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,915.5,5.31
832,8.3214,9388.501,195.995,13015.100,255.66,920.4,255.11,9.12,13.99,35.44,-44.84,11.59,5.945,683.6,0,0,-2.95,-0.530,-5.59,2.82,2.05,6.3,1,1.00,4,3.011,0,2.547,-0.211,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,87703.5,79829.3,80068.7,1.482,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,920.1,5.34
834,8.3414,9388.433,196.007,13020.220,256.33,922.8,255.92,8.28,12.01,40.09,-41.94,-98.89,11.688,5531.1,0,0,-1.89,0.925,-7.22,2.25,1.85,7.6,1,1.00,4,2.995,0,2.530,-0.195,0,0,1.000,-0.040,-0.040,-0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,88254.3,80313.4,80489.2,1.490,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,925.0,5.38
836,8.3614,9388.341,196.033,13025.350,257.02,925.3,256.72,7.82,9.63,40.25,-23.08,-119.01,13.021,1378.8,0,0,-3.79,-1.662,-7.61,1.81,1.74,7.7,1,1.00,4,3.023,0,2.559,-0.223,0,0,1.000,-0.120,-0.120,-0.081,0.090,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,88809.4,80809.8,80923.1,1.499,520.3,520.3,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,930.7,5.41
838,8.3814,9388.232,196.059,13030.500,257.68,927.7,257.42,7.80,8.57,35.04,-1.16,-53.15,6.490,3480.3,0,0,-5.47,-1.467,-7.56,1.91,1.73,7.7,1,1.00,4,3.029,0,2.565,-0.229,0,0,1.000,-0.160,-0.160,-0.108,0.119,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,89294.6,81250.6,81339.0,1.507,533.8,533.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,935.7,5.44
840,8.4014,9388.111,196.073,13035.660,258.37,930.1,258.14,8.11,7.17,35.83,15.48,-69.66,8.139,1172.6,0,0,-9.20,-3.249,-7.43,1.28,1.80,7.5,1,1.00,4,3.016,0,2.552,-0.216,0,0,1.000,-0.080,-0.080,-0.054,0.060,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,89792.3,81709.2,81772.1,1.515,506.9,506.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,940.5,5.45
842,8.4214,9387.979,196.093,13040.840,259.05,932.6,258.79,8.16,8.33,32.62,2.86,57.92,6.782,6412.0,0,0,-7.02,1.902,-7.44,1.95,1.81,7.5,1,1.00,4,2.996,0,2.532,-0.196,0,0,1.000,-0.080,-0.080,-0.054,0.060,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,90247.0,82123.5,82205.4,1.523,506.9,506.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,946.0,5.46
844,8.4414,9387.819,196.114,13046.030,259.74,935.1,259.47,8.66,7.91,34.15,24.68,-20.97,4.797,4093.0,0,0,-9.81,-2.432,-6.01,1.67,1.91,6.2,1,1.00,4,3.007,0,2.542,-0.207,0,0,1.000,-0.040,-0.040,-0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,90724.1,82567.3,82643.6,1.531,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,950.9,5.46
846,8.4614,9387.656,196.138,13051.230,260.42,937.5,260.15,8.70,8.27,33.66,2.08,18.18,3.906,2260.4,0,0,-8.60,1.053,-5.94,1.94,1.92,6.1,1,1.00,4,2.994,0,2.529,-0.194,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,91195.5,82996.8,83078.0,1.539,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,956.4,5.46
848,8.4814,9387.481,196.164,13056.450,261.10,940.0,260.79,8.57,9.48,32.14,-6.66,60.03,6.974,2139.0,0,0,-7.23,1.197,-6.11,1.97,1.88,6.3,1,1.00,4,2.963,0,2.498,-0.163,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,91646.9,83404.1,83513.8,1.547,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,962.0,5.46
850,8.5014,9387.287,196.186,13061.670,261.78,942.4,261.47,8.69,9.15,34.20,6.19,-16.41,3.918,3877.1,0,0,-9.60,-2.070,-7.83,1.78,1.90,6.0,1,1.00,4,2.949,0,2.484,-0.149,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,92128.2,83844.4,83946.8,1.555,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,966.8,5.45
852,8.5214,9387.078,196.202,13066.920,262.45,944.8,262.15,8.78,9.04,33.84,4.34,-5.53,3.523,552.1,0,0,-8.27,1.164,-6.35,2.10,1.92,5.8,1,1.00,4,2.918,0,2.453,-0.118,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,92605.7,84280.3,84377.2,1.563,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,972.2,5.42
854,8.5414,9386.852,196.233,13072.170,263.12,947.2,262.82,8.90,9.06,33.27,6.29,1.16,3.454,349.7,0,0,-8.45,-0.164,-5.11,2.09,1.94,5.3,1,1.00,4,2.910,0,2.445,-0.110,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,93076.5,84711.0,84809.3,1.571,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,976.9,5.40
856,8.5614,9386.612,196.260,13077.430,263.79,949.7,263.51,8.92,8.34,34.68,1.02,-36.02,5.099,1879.4,0,0,-8.30,0.130,-5.03,1.86,1.94,5.1,1,1.00,4,2.895,0,2.430,-0.095,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,93568.4,85158.7,85242.5,1.579,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,982.8,5.37
858,8.5814,9386.366,196.307,13082.710,264.44,952.0,264.13,8.60,9.45,31.23,-16.32,55.36,6.689,4653.9,0,0,-5.64,2.324,-5.68,1.82,1.86,5.8,1,1.00,4,2.872,0,2.408,-0.072,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,94012.6,85555.5,85664.7,1.587,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,988.2,5.35
860,8.6014,9386.104,196.360,13088.000,265.11,954.4,264.84,8.33,8.58,35.28,-13.34,-43.32,5.855,4940.4,0,0,-5.57,0.066,-6.23,1.67,1.80,6.2,1,1.00,4,2.870,0,2.405,-0.070,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,94515.4,86007.2,86097.4,1.595,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,992.6,5.34
862,8.6214,9385.827,196.422,13093.310,265.78,956.8,265.53,8.03,8.34,34.45,-14.74,-12.06,4.013,1565.1,0,0,-4.52,0.908,-6.51,1.73,1.73,6.5,1,1.00,4,2.857,0,2.392,-0.057,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,95007.6,86448.9,86533.6,1.603,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,998.7,5.32
864,8.6414,9385.531,196.498,13098.630,266.46,959.3,266.17,7.76,9.88,31.94,-13.60,76.94,8.604,4452.3,0,0,-4.40,0.110,-6.16,1.66,1.67,6.4,1,1.00,4,2.861,0,2.396,-0.061,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,95465.5,86859.7,86977.1,1.611,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,1003.9,5.30
866,8.6614,9385.222,196.571,13103.960,267.15,961.7,266.84,7.65,10.34,33.55,-5.76,23.32,4.206,2710.6,0,0,-4.99,-0.512,-6.19,2.10,1.64,6.2,1,1.00,4,2.860,0,2.395,-0.060,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,95947.5,87295.6,87426.6,1.619,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,1009.4,5.27
868,8.6814,9384.895,196.655,13109.300,267.83,964.2,267.48,7.70,11.31,31.98,2.73,48.21,5.904,1316.9,0,0,-5.77,-0.683,-5.24,2.16,1.65,5.5,1,1.00,4,2.868,0,2.404,-0.068,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,96408.3,87715.3,87871.7,1.627,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,1014.2,5.25
870,8.7014,9384.561,196.742,13114.660,268.49,966.6,268.03,7.86,13.49,27.67,8.08,109.12,11.505,3065.0,0,0,-7.51,-1.521,-7.67,2.46,1.68,5.5,1,1.00,4,2.857,0,2.392,-0.057,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,96808.6,88081.4,88303.6,1.635,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,1019.8,5.22
872,8.7214,9384.209,196.819,13120.030,269.15,968.9,268.73,8.36,12.55,34.68,25.01,-46.80,6.462,7849.7,0,0,-9.66,-1.877,-6.39,2.49,1.78,4.8,1,1.00,4,2.862,0,2.397,-0.062,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,97309.9,88547.3,88740.4,1.643,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,1025.2,5.18
874,8.7414,9383.845,196.905,13125.410,269.82,971.3,269.29,8.63,14.44,28.35,13.46,94.16,10.118,7078.9,0,0,-9.54,0.107,-6.80,2.96,1.84,4.3,1,1.00,4,2.858,0,2.393,-0.058,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,97722.0,88926.6,89181.5,1.651,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,1030.7,5.15
876,8.7614,9383.467,196.985,13130.800,270.48,973.7,269.98,9.11,13.60,34.43,23.71,-41.76,6.023,6822.1,0,0,-10.66,-0.977,-3.35,3.09,1.93,3.9,1,1.00,4,2.849,0,2.384,-0.049,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,98222.1,89391.8,89615.7,1.659,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,1,1035.6,5.10
