sample,time_s,ringIndex,ringId,surfaceValid,surfaceType,couplingQuality,distance_m,normalX,normalY,normalZ,phaseAttractionN,phaseRepulsionN,phaseDampingN,phaseTotalN,thrusterAssistN,manualThrusterN,automaticThrusterN,requestWorldX,requestWorldY,requestWorldZ,requestLocalX,requestLocalY,requestLocalZ,appliedWorldX,appliedWorldY,appliedWorldZ,appliedLocalX,appliedLocalY,appliedLocalZ,targetGimbalWorldX,targetGimbalWorldY,targetGimbalWorldZ,targetGimbalLocalX,targetGimbalLocalY,targetGimbalLocalZ,gimbalWorldX,gimbalWorldY,gimbalWorldZ,gimbalLocalX,gimbalLocalY,gimbalLocalZ,gimbalDeflection_deg,gimbalTargetError_deg,directionalAgreement01,reserveOutputScale,gimbalAtLimit,thrusterForceLimited,usingReserve,reserveDrainRate,reserveRechargeRate,couplingDemand01
4022,40.2214,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7689,0.4535,-0.4506,0.0000,1.0000,0.0000,-0.7689,0.4535,-0.4506,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4024,40.2414,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7690,0.4494,-0.4547,0.0000,1.0000,0.0000,-0.7690,0.4494,-0.4547,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4024,40.2414,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7690,0.4494,-0.4547,0.0000,1.0000,0.0000,-0.7690,0.4494,-0.4547,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4024,40.2414,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7690,0.4494,-0.4547,0.0000,1.0000,0.0000,-0.7690,0.4494,-0.4547,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4024,40.2414,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7690,0.4494,-0.4547,0.0000,1.0000,0.0000,-0.7690,0.4494,-0.4547,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4026,40.2614,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7685,0.4456,-0.4591,0.0000,1.0000,0.0000,-0.7685,0.4456,-0.4591,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4026,40.2614,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7685,0.4456,-0.4591,0.0000,1.0000,0.0000,-0.7685,0.4456,-0.4591,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4026,40.2614,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7685,0.4456,-0.4591,0.0000,1.0000,0.0000,-0.7685,0.4456,-0.4591,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4026,40.2614,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7685,0.4456,-0.4591,0.0000,1.0000,0.0000,-0.7685,0.4456,-0.4591,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4028,40.2814,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7677,0.4422,-0.4638,0.0000,1.0000,0.0000,-0.7677,0.4422,-0.4638,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4028,40.2814,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7677,0.4422,-0.4638,0.0000,1.0000,0.0000,-0.7677,0.4422,-0.4638,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4028,40.2814,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7677,0.4422,-0.4638,0.0000,1.0000,0.0000,-0.7677,0.4422,-0.4638,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4028,40.2814,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7677,0.4422,-0.4638,0.0000,1.0000,0.0000,-0.7677,0.4422,-0.4638,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4030,40.3014,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7664,0.4391,-0.4689,0.0000,1.0000,0.0000,-0.7664,0.4391,-0.4689,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4030,40.3014,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7664,0.4391,-0.4689,0.0000,1.0000,0.0000,-0.7664,0.4391,-0.4689,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4030,40.3014,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7664,0.4391,-0.4689,0.0000,1.0000,0.0000,-0.7664,0.4391,-0.4689,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4030,40.3014,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7664,0.4391,-0.4689,0.0000,1.0000,0.0000,-0.7664,0.4391,-0.4689,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4032,40.3214,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7648,0.4363,-0.4742,0.0000,1.0000,0.0000,-0.7648,0.4363,-0.4742,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4032,40.3214,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7648,0.4363,-0.4742,0.0000,1.0000,0.0000,-0.7648,0.4363,-0.4742,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4032,40.3214,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7648,0.4363,-0.4742,0.0000,1.0000,0.0000,-0.7648,0.4363,-0.4742,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4032,40.3214,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7648,0.4363,-0.4742,0.0000,1.0000,0.0000,-0.7648,0.4363,-0.4742,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4034,40.3414,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7627,0.4338,-0.4797,0.0000,1.0000,0.0000,-0.7627,0.4338,-0.4797,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4034,40.3414,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7627,0.4338,-0.4797,0.0000,1.0000,0.0000,-0.7627,0.4338,-0.4797,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4034,40.3414,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7627,0.4338,-0.4797,0.0000,1.0000,0.0000,-0.7627,0.4338,-0.4797,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4034,40.3414,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7627,0.4338,-0.4797,0.0000,1.0000,0.0000,-0.7627,0.4338,-0.4797,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4036,40.3614,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7604,0.4315,-0.4855,0.0000,1.0000,0.0000,-0.7604,0.4315,-0.4855,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4036,40.3614,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7604,0.4315,-0.4855,0.0000,1.0000,0.0000,-0.7604,0.4315,-0.4855,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4036,40.3614,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7604,0.4315,-0.4855,0.0000,1.0000,0.0000,-0.7604,0.4315,-0.4855,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4036,40.3614,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7604,0.4315,-0.4855,0.0000,1.0000,0.0000,-0.7604,0.4315,-0.4855,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4038,40.3814,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7577,0.4295,-0.4914,0.0000,1.0000,0.0000,-0.7577,0.4295,-0.4914,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4038,40.3814,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7577,0.4295,-0.4914,0.0000,1.0000,0.0000,-0.7577,0.4295,-0.4914,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4038,40.3814,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7577,0.4295,-0.4914,0.0000,1.0000,0.0000,-0.7577,0.4295,-0.4914,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4038,40.3814,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7577,0.4295,-0.4914,0.0000,1.0000,0.0000,-0.7577,0.4295,-0.4914,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4040,40.4014,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7535,0.4297,-0.4976,0.0000,1.0000,0.0000,-0.7535,0.4297,-0.4976,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4040,40.4014,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7535,0.4297,-0.4976,0.0000,1.0000,0.0000,-0.7535,0.4297,-0.4976,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4040,40.4014,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7535,0.4297,-0.4976,0.0000,1.0000,0.0000,-0.7535,0.4297,-0.4976,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4040,40.4014,3,PVR_RearRight,1,ResonantRace,1.000,7.371,-0.0651,0.9845,-0.1628,0.0,420000.0,2338974.0,420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7535,0.4297,-0.4976,0.0000,1.0000,0.0000,-0.7535,0.4297,-0.4976,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,4.661
4042,40.4214,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7444,0.4380,-0.5040,0.0000,1.0000,0.0000,-0.7444,0.4380,-0.5040,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4042,40.4214,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7444,0.4380,-0.5040,0.0000,1.0000,0.0000,-0.7444,0.4380,-0.5040,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4042,40.4214,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7444,0.4380,-0.5040,0.0000,1.0000,0.0000,-0.7444,0.4380,-0.5040,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4042,40.4214,3,PVR_RearRight,1,ResonantRace,1.000,6.152,-0.0650,0.9832,-0.1708,0.0,420000.0,2176577.0,420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7444,0.4380,-0.5040,0.0000,1.0000,0.0000,-0.7444,0.4380,-0.5040,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,3.525
4044,40.4414,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7303,0.4541,-0.5104,0.0000,1.0000,0.0000,-0.7303,0.4541,-0.5104,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4044,40.4414,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7303,0.4541,-0.5104,0.0000,1.0000,0.0000,-0.7303,0.4541,-0.5104,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4044,40.4414,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7303,0.4541,-0.5104,0.0000,1.0000,0.0000,-0.7303,0.4541,-0.5104,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
4044,40.4414,3,PVR_RearRight,1,ResonantRace,1.000,4.959,-0.0650,0.9832,-0.1708,0.0,420000.0,2051163.0,420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7303,0.4541,-0.5104,0.0000,1.0000,0.0000,-0.7303,0.4541,-0.5104,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,2.455
4046,40.4614,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7101,0.4778,-0.5171,0.0000,1.0000,0.0000,-0.7101,0.4778,-0.5171,0.0000,1.0000,0.0000,0.00,0.00,0.0000,1.0000,0,0,0,25.000,60.000,0.000
4046,40.4614,1,PVR_FrontRight,1,ResonantRace,1.000,6.850,-0.0569,0.9864,-0.1544,0.0,294000.0,2364346.0,294000.0,182769.6,0.0,0.0,-44721.7,775392.4,-121387.5,-588202.7,465015.7,236106.5,-116206.3,109660.4,-88743.6,-24657.4,180809.3,10234.7,-0.0569,0.9864,-0.1544,-0.7482,0.5915,0.3003,-0.6358,0.6000,-0.4855,-0.1349,0.9893,0.0560,8.40,45.34,0.7030,1.0000,0,1,1,25.000,60.000,2.572
4046,40.4614,2,PVR_RearLeft,1,ResonantRace,1.000,7.340,-0.0896,0.9695,-0.2281,0.0,294000.0,2121874.0,294000.0,194879.0,0.0,0.0,-69326.7,750185.8,-176468.0,-534788.2,498927.4,252584.5,-123102.5,116723.3,-95912.7,-25667.3,192788.5,12312.6,-0.0896,0.9695,-0.2281,-0.6911,0.6448,0.3264,-0.6317,0.5990,-0.4922,-0.1317,0.9893,0.0632,8.40,41.45,0.7495,1.0000,0,1,1,25.000,60.000,2.542
4046,40.4614,3,PVR_RearRight,1,ResonantRace,1.000,3.848,-0.0650,0.9832,-0.1708,0.0,294000.0,1870018.0,294000.0,185683.5,0.0,0.0,-75192.3,1136476.0,-197379.8,-850579.6,698477.8,353316.6,-118023.3,111403.5,-90211.7,-25027.9,183691.6,10458.1,-0.0650,0.9832,-0.1708,-0.7358,0.6043,0.3057,-0.6356,0.6000,-0.4858,-0.1348,0.9893,0.0563,8.40,44.42,0.7142,1.0000,0,1,1,25.000,60.000,3.452
4048,40.4814,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6816,0.5096,-0.5251,0.0000,1.0000,0.0000,-0.6816,0.5096,-0.5251,0.0000,1.0000,0.0000,0.00,0.00,0.0000,1.0000,0,0,0,25.000,60.000,0.000
4048,40.4814,1,PVR_FrontRight,1,ResonantRace,1.000,5.422,-0.0650,0.9859,-0.1545,0.0,294000.0,2400896.0,294000.0,214735.3,0.0,0.0,-133442.9,2022364.0,-316926.9,-1502805.0,1288010.0,539272.1,-110347.9,157692.6,-95224.0,-57869.8,205576.9,22370.8,-0.0650,0.9859,-0.1545,-0.7326,0.6279,0.2629,-0.5139,0.7344,-0.4434,-0.2695,0.9574,0.1042,16.79,34.32,0.8259,1.0000,0,1,1,25.000,60.000,5.584
4048,40.4814,2,PVR_RearLeft,1,ResonantRace,1.000,6.170,-0.0896,0.9695,-0.2280,0.0,294000.0,1919211.0,294000.0,223414.7,0.0,0.0,-76267.8,825457.8,-194136.2,-576295.8,574593.6,250223.2,-112696.5,163533.3,-102325.3,-58697.0,213883.1,26885.5,-0.0896,0.9695,-0.2280,-0.6769,0.6749,0.2939,-0.5044,0.7320,-0.4580,-0.2627,0.9573,0.1203,16.80,30.76,0.8593,1.0000,0,1,1,25.000,60.000,2.727
4048,40.4814,3,PVR_RearRight,1,ResonantRace,1.000,2.887,-0.0569,0.9864,-0.1544,0.0,294000.0,1547265.0,294000.0,213736.0,0.0,0.0,-19009.2,329564.0,-51596.5,-245600.9,208002.3,89728.5,-109787.6,156951.1,-94847.9,-57572.9,204619.6,22344.1,-0.0569,0.9864,-0.1544,-0.7351,0.6225,0.2686,-0.5137,0.7343,-0.4438,-0.2694,0.9573,0.1045,16.79,34.71,0.8221,1.0000,0,1,1,25.000,60.000,1.496
4050,40.5014,0,PVR_FrontLeft,1,ResonantRace,1.000,7.262,-0.0814,0.9757,-0.2035,0.0,294000.0,2466284.0,294000.0,205540.0,0.0,0.0,-46065.7,552068.8,-115164.3,-383792.8,391895.1,138874.8,-116065.4,135588.3,-101937.8,-28165.5,203335.2,10401.8,-0.0814,0.9757,-0.2035,-0.6783,0.6926,0.2454,-0.5647,0.6597,-0.4960,-0.1370,0.9893,0.0506,8.40,37.76,0.7905,1.0000,0,1,1,25.000,60.000,2.047
4050,40.5014,1,PVR_FrontRight,1,ResonantRace,1.000,4.164,-0.0569,0.9864,-0.1545,0.0,294000.0,2097675.0,294000.0,237845.0,0.0,0.0,-53961.0,935223.3,-146465.5,-681007.6,622322.6,218973.9,-87937.5,201196.6,-91417.4,-95264.0,215247.1,34112.6,-0.0569,0.9864,-0.1545,-0.7182,0.6563,0.2309,-0.3697,0.8459,-0.3844,-0.4005,0.9050,0.1434,25.18,23.82,0.9148,1.0000,0,1,1,25.000,60.000,2.958
4050,40.5014,2,PVR_RearLeft,1,ResonantRace,1.000,5.161,-0.1140,0.9564,-0.2688,0.0,294000.0,1903349.0,294000.0,248314.0,0.0,0.0,-157621.1,1321836.0,-371535.5,-858183.4,1020134.0,364667.3,-87826.1,209024.1,-101268.7,-96862.6,224703.7,42258.0,-0.1140,0.9564,-0.2688,-0.6209,0.7381,0.2639,-0.3537,0.8418,-0.4078,-0.3901,0.9049,0.1702,25.19,17.24,0.9551,1.0000,0,1,1,25.000,60.000,3.991
4050,40.5014,3,PVR_RearRight,1,ResonantRace,1.000,2.113,-0.0570,0.9875,-0.1466,0.0,294000.0,1343703.0,294000.0,237328.2,0.0,0.0,-79621.0,1378971.0,-204739.7,-1009662.0,911641.1,315139.9,-87772.2,200756.2,-91201.3,-95055.7,214784.9,34007.6,-0.0570,0.9875,-0.1466,-0.7231,0.6529,0.2257,-0.3698,0.8459,-0.3843,-0.4005,0.9050,0.1433,25.18,24.10,0.9128,1.0000,0,1,1,25.000,60.000,4.025
4052,40.5214,0,PVR_FrontLeft,1,ResonantRace,1.000,6.079,-0.0894,0.9750,-0.2032,0.0,294000.0,2330732.0,294000.0,231726.2,0.0,0.0,-114211.9,1245543.0,-259572.5,-844289.1,922732.5,259882.9,-100792.3,180898.9,-103988.0,-63427.3,221844.8,21421.3,-0.0894,0.9750,-0.2032,-0.6609,0.7223,0.2034,-0.4350,0.7807,-0.4488,-0.2737,0.9574,0.0924,16.79,26.97,0.8913,1.0000,0,1,1,25.000,60.000,3.741
