# thruster table: 0=Hover_FL; 1=Roof_FL; 2=Hover_FR; 3=Roof_FR; 4=Hover_RL; 5=Roof_RL; 6=Hover_RR; 7=Roof_RR; 8=Main_Rear; 9=Brake_Front; 10=Strafe_Front_Left; 11=Strafe_Back_Left; 12=Strafe_Front_Right; 13=Strafe_Back_Right
sample,time_s,thruster,reqThrottle,finalThrottle,appliedThrottle,forceN,reqPower,grantedPower,power01,ceiling,saturated,mountDirX,mountDirY,mountDirZ,targetDirX,targetDirY,targetDirZ,forceDirX,forceDirY,forceDirZ,gimbalAngle_deg
5422,54.2214,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9956,-0.0934,-0.0035,-0.9956,-0.0934,-0.0035,-0.9956,-0.0934,-0.0035,0.00
5424,54.2414,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0947,0.9914,-0.0899,-0.0947,0.9914,-0.0899,-0.0947,0.9914,-0.0898,0.00
5424,54.2414,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0947,-0.9914,0.0899,0.0947,-0.9914,0.0899,0.0947,-0.9914,0.0898,0.00
5424,54.2414,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0947,0.9914,-0.0899,-0.0947,0.9914,-0.0899,-0.0947,0.9914,-0.0898,0.00
5424,54.2414,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0947,-0.9914,0.0899,0.0947,-0.9914,0.0899,0.0947,-0.9914,0.0898,0.00
5424,54.2414,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0947,0.9914,-0.0899,-0.0947,0.9914,-0.0899,-0.0947,0.9914,-0.0898,0.00
5424,54.2414,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0947,-0.9914,0.0899,0.0947,-0.9914,0.0899,0.0947,-0.9914,0.0898,0.00
5424,54.2414,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0947,0.9914,-0.0899,-0.0947,0.9914,-0.0899,-0.0947,0.9914,-0.0898,0.00
5424,54.2414,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0947,-0.9914,0.0899,0.0947,-0.9914,0.0899,0.0947,-0.9914,0.0898,0.00
5424,54.2414,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0113,0.0892,0.9960,-0.0113,0.0892,0.9960,-0.0113,0.0892,0.9960,0.00
5424,54.2414,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0113,-0.0892,-0.9960,0.0113,-0.0892,-0.9960,0.0113,-0.0892,-0.9960,0.00
5424,54.2414,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9954,0.0953,0.0028,0.9954,0.0953,0.0028,0.9954,0.0953,0.0028,0.00
5424,54.2414,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9954,0.0953,0.0028,0.9954,0.0953,0.0028,0.9954,0.0953,0.0028,0.00
5424,54.2414,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9954,-0.0953,-0.0028,-0.9954,-0.0953,-0.0028,-0.9954,-0.0953,-0.0028,0.00
5424,54.2414,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9954,-0.0953,-0.0028,-0.9954,-0.0953,-0.0028,-0.9954,-0.0953,-0.0028,0.00
5426,54.2614,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0926,0.9918,-0.0883,-0.0926,0.9918,-0.0883,-0.0947,0.9914,-0.0898,0.14
5426,54.2614,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0926,-0.9918,0.0883,0.0926,-0.9918,0.0883,0.0947,-0.9914,0.0898,0.14
5426,54.2614,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0926,0.9918,-0.0883,-0.0926,0.9918,-0.0883,-0.0947,0.9914,-0.0898,0.14
5426,54.2614,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0926,-0.9918,0.0883,0.0926,-0.9918,0.0883,0.0947,-0.9914,0.0898,0.14
5426,54.2614,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0926,0.9918,-0.0883,-0.0926,0.9918,-0.0883,-0.0947,0.9914,-0.0898,0.14
5426,54.2614,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0926,-0.9918,0.0883,0.0926,-0.9918,0.0883,0.0947,-0.9914,0.0898,0.14
5426,54.2614,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0926,0.9918,-0.0883,-0.0926,0.9918,-0.0883,-0.0947,0.9914,-0.0898,0.14
5426,54.2614,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0926,-0.9918,0.0883,0.0926,-0.9918,0.0883,0.0947,-0.9914,0.0898,0.14
5426,54.2614,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0107,0.0877,0.9961,-0.0107,0.0877,0.9961,-0.0107,0.0877,0.9961,0.00
5426,54.2614,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0107,-0.0877,-0.9961,0.0107,-0.0877,-0.9961,0.0107,-0.0877,-0.9961,0.00
5426,54.2614,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9956,0.0932,0.0024,0.9956,0.0932,0.0024,0.9956,0.0932,0.0024,0.00
5426,54.2614,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9956,0.0932,0.0024,0.9956,0.0932,0.0024,0.9956,0.0932,0.0024,0.00
5426,54.2614,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9956,-0.0932,-0.0024,-0.9956,-0.0932,-0.0024,-0.9956,-0.0932,-0.0024,0.00
5426,54.2614,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9956,-0.0932,-0.0024,-0.9956,-0.0932,-0.0024,-0.9956,-0.0932,-0.0024,0.00
5428,54.2814,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0921,0.9915,-0.0923,-0.0921,0.9915,-0.0923,-0.0947,0.9914,-0.0898,0.21
5428,54.2814,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0921,-0.9915,0.0923,0.0921,-0.9915,0.0923,0.0947,-0.9914,0.0898,0.21
5428,54.2814,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0921,0.9915,-0.0923,-0.0921,0.9915,-0.0923,-0.0947,0.9914,-0.0898,0.21
5428,54.2814,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0921,-0.9915,0.0923,0.0921,-0.9915,0.0923,0.0947,-0.9914,0.0898,0.21
5428,54.2814,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0921,0.9915,-0.0923,-0.0921,0.9915,-0.0923,-0.0947,0.9914,-0.0898,0.21
5428,54.2814,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0921,-0.9915,0.0923,0.0921,-0.9915,0.0923,0.0947,-0.9914,0.0898,0.21
5428,54.2814,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0921,0.9915,-0.0923,-0.0921,0.9915,-0.0923,-0.0947,0.9914,-0.0898,0.21
5428,54.2814,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0921,-0.9915,0.0923,0.0921,-0.9915,0.0923,0.0947,-0.9914,0.0898,0.21
5428,54.2814,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0104,0.0918,0.9957,-0.0104,0.0918,0.9957,-0.0104,0.0918,0.9957,0.00
5428,54.2814,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0104,-0.0918,-0.9957,0.0104,-0.0918,-0.9957,0.0104,-0.0918,-0.9957,0.00
5428,54.2814,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9957,0.0926,0.0019,0.9957,0.0926,0.0019,0.9957,0.0926,0.0019,0.00
5428,54.2814,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9957,0.0926,0.0019,0.9957,0.0926,0.0019,0.9957,0.0926,0.0019,0.00
5428,54.2814,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9957,-0.0926,-0.0019,-0.9957,-0.0926,-0.0019,-0.9957,-0.0926,-0.0019,0.00
5428,54.2814,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9957,-0.0926,-0.0019,-0.9957,-0.0926,-0.0019,-0.9957,-0.0926,-0.0019,0.00
5430,54.3014,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0873,0.9918,-0.0937,-0.0873,0.9918,-0.0937,-0.0873,0.9918,-0.0937,0.00
5430,54.3014,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0873,-0.9918,0.0937,0.0873,-0.9918,0.0937,0.0873,-0.9918,0.0937,0.00
5430,54.3014,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0873,0.9918,-0.0937,-0.0873,0.9918,-0.0937,-0.0873,0.9918,-0.0937,0.00
5430,54.3014,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0873,-0.9918,0.0937,0.0873,-0.9918,0.0937,0.0873,-0.9918,0.0937,0.00
5430,54.3014,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0873,0.9918,-0.0937,-0.0873,0.9918,-0.0937,-0.0873,0.9918,-0.0937,0.00
5430,54.3014,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0873,-0.9918,0.0937,0.0873,-0.9918,0.0937,0.0873,-0.9918,0.0937,0.00
5430,54.3014,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0873,0.9918,-0.0937,-0.0873,0.9918,-0.0937,-0.0873,0.9918,-0.0937,0.00
5430,54.3014,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0873,-0.9918,0.0937,0.0873,-0.9918,0.0937,0.0873,-0.9918,0.0937,0.00
5430,54.3014,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0102,0.0931,0.9956,-0.0102,0.0931,0.9956,-0.0102,0.0931,0.9956,0.00
5430,54.3014,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0102,-0.0931,-0.9956,0.0102,-0.0931,-0.9956,0.0102,-0.0931,-0.9956,0.00
5430,54.3014,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9961,0.0879,0.0020,0.9961,0.0879,0.0020,0.9961,0.0879,0.0020,0.00
5430,54.3014,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9961,0.0879,0.0020,0.9961,0.0879,0.0020,0.9961,0.0879,0.0020,0.00
5430,54.3014,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9961,-0.0879,-0.0020,-0.9961,-0.0879,-0.0020,-0.9961,-0.0879,-0.0020,0.00
5430,54.3014,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9961,-0.0879,-0.0020,-0.9961,-0.0879,-0.0020,-0.9961,-0.0879,-0.0020,0.00
5432,54.3214,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0802,0.9924,-0.0935,-0.0802,0.9924,-0.0935,-0.0802,0.9924,-0.0935,0.00
5432,54.3214,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0802,-0.9924,0.0935,0.0802,-0.9924,0.0935,0.0802,-0.9924,0.0935,0.00
5432,54.3214,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0802,0.9924,-0.0935,-0.0802,0.9924,-0.0935,-0.0802,0.9924,-0.0935,0.00
5432,54.3214,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0802,-0.9924,0.0935,0.0802,-0.9924,0.0935,0.0802,-0.9924,0.0935,0.00
5432,54.3214,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0802,0.9924,-0.0935,-0.0802,0.9924,-0.0935,-0.0802,0.9924,-0.0935,0.00
5432,54.3214,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0802,-0.9924,0.0935,0.0802,-0.9924,0.0935,0.0802,-0.9924,0.0935,0.00
5432,54.3214,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0802,0.9924,-0.0935,-0.0802,0.9924,-0.0935,-0.0802,0.9924,-0.0935,0.00
5432,54.3214,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0802,-0.9924,0.0935,0.0802,-0.9924,0.0935,0.0802,-0.9924,0.0935,0.00
5432,54.3214,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0098,0.0930,0.9956,-0.0098,0.0930,0.9956,-0.0098,0.0930,0.9956,0.00
5432,54.3214,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0098,-0.0930,-0.9956,0.0098,-0.0930,-0.9956,0.0098,-0.0930,-0.9956,0.00
5432,54.3214,10,0.0269,0.0269,0.0269,6720.0,6.72,6.72,1.000,1.00,0,0.9967,0.0808,0.0023,0.9967,0.0808,0.0023,0.9967,0.0808,0.0023,0.00
5432,54.3214,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9967,0.0808,0.0023,0.9967,0.0808,0.0023,0.9967,0.0808,0.0023,0.00
5432,54.3214,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9967,-0.0808,-0.0023,-0.9967,-0.0808,-0.0023,-0.9967,-0.0808,-0.0023,0.00
5432,54.3214,13,0.0269,0.0269,0.0269,6720.0,6.72,6.72,1.000,1.00,0,-0.9967,-0.0808,-0.0023,-0.9967,-0.0808,-0.0023,-0.9967,-0.0808,-0.0023,0.00
5434,54.3414,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0807,0.9920,-0.0966,-0.0807,0.9920,-0.0966,-0.0802,0.9924,-0.0935,0.18
5434,54.3414,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0807,-0.9920,0.0966,0.0807,-0.9920,0.0966,0.0802,-0.9924,0.0935,0.18
5434,54.3414,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0807,0.9920,-0.0966,-0.0807,0.9920,-0.0966,-0.0802,0.9924,-0.0935,0.18
5434,54.3414,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0807,-0.9920,0.0966,0.0807,-0.9920,0.0966,0.0802,-0.9924,0.0935,0.18
5434,54.3414,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0807,0.9920,-0.0966,-0.0807,0.9920,-0.0966,-0.0802,0.9924,-0.0935,0.18
5434,54.3414,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0807,-0.9920,0.0966,0.0807,-0.9920,0.0966,0.0802,-0.9924,0.0935,0.18
5434,54.3414,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0807,0.9920,-0.0966,-0.0807,0.9920,-0.0966,-0.0802,0.9924,-0.0935,0.18
5434,54.3414,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0807,-0.9920,0.0966,0.0807,-0.9920,0.0966,0.0802,-0.9924,0.0935,0.18
5434,54.3414,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0095,0.0962,0.9953,-0.0095,0.0962,0.9953,-0.0095,0.0962,0.9953,0.00
5434,54.3414,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0095,-0.0962,-0.9953,0.0095,-0.0962,-0.9953,0.0095,-0.0962,-0.9953,0.00
5434,54.3414,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9967,0.0813,0.0017,0.9967,0.0813,0.0017,0.9967,0.0813,0.0017,0.00
5434,54.3414,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9967,0.0813,0.0017,0.9967,0.0813,0.0017,0.9967,0.0813,0.0017,0.00
5434,54.3414,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9967,-0.0813,-0.0017,-0.9967,-0.0813,-0.0017,-0.9967,-0.0813,-0.0017,0.00
5434,54.3414,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9967,-0.0813,-0.0017,-0.9967,-0.0813,-0.0017,-0.9967,-0.0813,-0.0017,0.00
5436,54.3614,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0767,0.9918,-0.1023,-0.0767,0.9918,-0.1023,-0.0767,0.9918,-0.1023,0.00
5436,54.3614,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0767,-0.9918,0.1023,0.0767,-0.9918,0.1023,0.0767,-0.9918,0.1023,0.00
5436,54.3614,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0767,0.9918,-0.1023,-0.0767,0.9918,-0.1023,-0.0767,0.9918,-0.1023,0.00
5436,54.3614,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0767,-0.9918,0.1023,0.0767,-0.9918,0.1023,0.0767,-0.9918,0.1023,0.00
5436,54.3614,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0767,0.9918,-0.1023,-0.0767,0.9918,-0.1023,-0.0767,0.9918,-0.1023,0.00
5436,54.3614,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0767,-0.9918,0.1023,0.0767,-0.9918,0.1023,0.0767,-0.9918,0.1023,0.00
5436,54.3614,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0767,0.9918,-0.1023,-0.0767,0.9918,-0.1023,-0.0767,0.9918,-0.1023,0.00
5436,54.3614,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0767,-0.9918,0.1023,0.0767,-0.9918,0.1023,0.0767,-0.9918,0.1023,0.00
5436,54.3614,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0094,0.1019,0.9948,-0.0094,0.1019,0.9948,-0.0094,0.1019,0.9948,0.00
5436,54.3614,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0094,-0.1019,-0.9948,0.0094,-0.1019,-0.9948,0.0094,-0.1019,-0.9948,0.00
5436,54.3614,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9970,0.0773,0.0015,0.9970,0.0773,0.0015,0.9970,0.0773,0.0015,0.00
5436,54.3614,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9970,0.0773,0.0015,0.9970,0.0773,0.0015,0.9970,0.0773,0.0015,0.00
5436,54.3614,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9970,-0.0773,-0.0015,-0.9970,-0.0773,-0.0015,-0.9970,-0.0773,-0.0015,0.00
5436,54.3614,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9970,-0.0773,-0.0015,-0.9970,-0.0773,-0.0015,-0.9970,-0.0773,-0.0015,0.00
5438,54.3814,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0789,0.9915,-0.1031,-0.0789,0.9915,-0.1031,-0.0767,0.9918,-0.1023,0.13
5438,54.3814,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0789,-0.9915,0.1031,0.0789,-0.9915,0.1031,0.0767,-0.9918,0.1023,0.13
5438,54.3814,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0789,0.9915,-0.1031,-0.0789,0.9915,-0.1031,-0.0767,0.9918,-0.1023,0.13
5438,54.3814,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0789,-0.9915,0.1031,0.0789,-0.9915,0.1031,0.0767,-0.9918,0.1023,0.13
5438,54.3814,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0789,0.9915,-0.1031,-0.0789,0.9915,-0.1031,-0.0767,0.9918,-0.1023,0.13
5438,54.3814,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0789,-0.9915,0.1031,0.0789,-0.9915,0.1031,0.0767,-0.9918,0.1023,0.13
5438,54.3814,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0789,0.9915,-0.1031,-0.0789,0.9915,-0.1031,-0.0767,0.9918,-0.1023,0.13
5438,54.3814,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0789,-0.9915,0.1031,0.0789,-0.9915,0.1031,0.0767,-0.9918,0.1023,0.13
5438,54.3814,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0094,0.1027,0.9947,-0.0094,0.1027,0.9947,-0.0094,0.1027,0.9947,0.00
5438,54.3814,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0094,-0.1027,-0.9947,0.0094,-0.1027,-0.9947,0.0094,-0.1027,-0.9947,0.00
5438,54.3814,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9968,0.0794,0.0012,0.9968,0.0794,0.0012,0.9968,0.0794,0.0012,0.00
5438,54.3814,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9968,0.0794,0.0012,0.9968,0.0794,0.0012,0.9968,0.0794,0.0012,0.00
5438,54.3814,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9968,-0.0794,-0.0012,-0.9968,-0.0794,-0.0012,-0.9968,-0.0794,-0.0012,0.00
5438,54.3814,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9968,-0.0794,-0.0012,-0.9968,-0.0794,-0.0012,-0.9968,-0.0794,-0.0012,0.00
5440,54.4014,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0810,0.9908,-0.1087,-0.0810,0.9908,-0.1087,-0.0810,0.9908,-0.1087,0.00
5440,54.4014,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0810,-0.9908,0.1087,0.0810,-0.9908,0.1087,0.0810,-0.9908,0.1087,0.00
5440,54.4014,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0810,0.9908,-0.1087,-0.0810,0.9908,-0.1087,-0.0810,0.9908,-0.1087,0.00
5440,54.4014,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0810,-0.9908,0.1087,0.0810,-0.9908,0.1087,0.0810,-0.9908,0.1087,0.00
5440,54.4014,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0810,0.9908,-0.1087,-0.0810,0.9908,-0.1087,-0.0810,0.9908,-0.1087,0.00
5440,54.4014,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0810,-0.9908,0.1087,0.0810,-0.9908,0.1087,0.0810,-0.9908,0.1087,0.00
5440,54.4014,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0810,0.9908,-0.1087,-0.0810,0.9908,-0.1087,-0.0810,0.9908,-0.1087,0.00
5440,54.4014,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0810,-0.9908,0.1087,0.0810,-0.9908,0.1087,0.0810,-0.9908,0.1087,0.00
5440,54.4014,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0095,0.1083,0.9941,-0.0095,0.1083,0.9941,-0.0095,0.1083,0.9941,0.00
5440,54.4014,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0095,-0.1083,-0.9941,0.0095,-0.1083,-0.9941,0.0095,-0.1083,-0.9941,0.00
5440,54.4014,10,0.1882,0.1882,0.1200,30000.0,47.04,47.04,1.000,1.00,0,0.9967,0.0816,0.0006,0.9967,0.0816,0.0006,0.9967,0.0816,0.0006,0.00
5440,54.4014,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9967,0.0816,0.0006,0.9967,0.0816,0.0006,0.9967,0.0816,0.0006,0.00
5440,54.4014,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9967,-0.0816,-0.0006,-0.9967,-0.0816,-0.0006,-0.9967,-0.0816,-0.0006,0.00
5440,54.4014,13,0.1882,0.1882,0.1200,30000.0,47.04,47.04,1.000,1.00,0,-0.9967,-0.0816,-0.0006,-0.9967,-0.0816,-0.0006,-0.9967,-0.0816,-0.0006,0.00
5442,54.4214,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0829,0.9906,-0.1091,-0.0829,0.9906,-0.1091,-0.0810,0.9908,-0.1087,0.11
5442,54.4214,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0829,-0.9906,0.1091,0.0829,-0.9906,0.1091,0.0810,-0.9908,0.1087,0.11
5442,54.4214,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0829,0.9906,-0.1091,-0.0829,0.9906,-0.1091,-0.0810,0.9908,-0.1087,0.11
5442,54.4214,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0829,-0.9906,0.1091,0.0829,-0.9906,0.1091,0.0810,-0.9908,0.1087,0.11
5442,54.4214,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0829,0.9906,-0.1091,-0.0829,0.9906,-0.1091,-0.0810,0.9908,-0.1087,0.11
5442,54.4214,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0829,-0.9906,0.1091,0.0829,-0.9906,0.1091,0.0810,-0.9908,0.1087,0.11
5442,54.4214,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0829,0.9906,-0.1091,-0.0829,0.9906,-0.1091,-0.0810,0.9908,-0.1087,0.11
5442,54.4214,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0829,-0.9906,0.1091,0.0829,-0.9906,0.1091,0.0810,-0.9908,0.1087,0.11
5442,54.4214,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,-0.0084,0.1087,0.9940,-0.0084,0.1087,0.9940,-0.0084,0.1087,0.9940,0.00
