sample,time_s,validNodes,averageQuality,reserveCurrent,reservePercent,reserveRechargeRate,reserveDrainRate,phaseSupportN,thrusterSupportN,automaticThrusterSupportN,manualThrusterSupportN,captureState,surfaceLoss,assistActive,weakSurface,raceSurface
9032,90.3214,0,0.000,99.707,0.9971,0.000,1.054,0.0,11294.7,11294.7,0.0,Airborne,0,0,0,0
9034,90.3414,0,0.000,99.681,0.9968,0.000,1.359,0.0,14656.6,14656.6,0.0,Airborne,0,0,0,0
9036,90.3614,0,0.000,99.650,0.9965,0.000,1.643,0.0,17709.2,17709.2,0.0,Airborne,0,0,0,0
9038,90.3814,0,0.000,99.613,0.9961,0.000,1.895,0.0,20362.7,20362.7,0.0,Airborne,0,0,0,0
9040,90.4014,0,0.000,99.572,0.9957,0.000,2.103,0.0,22530.0,22530.0,0.0,Airborne,0,0,0,0
9042,90.4214,0,0.000,99.527,0.9953,0.000,2.266,0.0,24208.9,24208.9,0.0,Airborne,0,0,0,0
9044,90.4414,0,0.000,99.480,0.9948,0.000,2.388,0.0,25444.6,25444.6,0.0,Airborne,0,0,0,0
9046,90.4614,0,0.000,99.431,0.9943,0.000,2.479,0.0,26392.1,26392.1,0.0,Airborne,0,0,0,0
9048,90.4814,0,0.000,99.370,0.9937,0.000,3.271,0.0,31812.5,26898.3,4914.2,Airborne,0,0,0,0
9050,90.5014,0,0.000,99.295,0.9929,0.000,3.659,0.0,31556.3,24792.3,6764.0,Airborne,0,0,0,0
9052,90.5214,0,0.000,99.183,0.9918,0.000,5.580,0.0,51753.9,20424.1,31329.8,Airborne,0,0,0,0
9054,90.5414,0,0.000,99.088,0.9909,0.000,4.581,0.0,37793.7,18207.0,19586.7,Airborne,0,0,0,0
9056,90.5614,0,0.000,99.014,0.9901,0.000,3.525,0.0,29243.4,18905.3,10338.1,Airborne,0,0,0,0
9058,90.5814,0,0.000,98.965,0.9896,0.000,2.469,0.0,20672.7,20672.7,0.0,Airborne,0,0,0,0
9060,90.6014,0,0.000,98.916,0.9892,0.000,2.429,0.0,22285.4,22285.4,0.0,Airborne,0,0,0,0
9062,90.6214,0,0.000,98.868,0.9887,0.000,2.393,0.0,23281.3,23281.3,0.0,Airborne,0,0,0,0
9064,90.6414,0,0.000,98.821,0.9882,0.000,2.365,0.0,23846.5,23846.5,0.0,Airborne,0,0,0,0
9066,90.6614,0,0.000,98.769,0.9877,0.000,2.849,0.0,27040.5,23398.2,3642.3,Airborne,0,0,0,0
9068,90.6814,0,0.000,98.705,0.9871,0.000,3.310,0.0,30256.0,21931.1,8324.9,Airborne,0,0,0,0
9070,90.7014,0,0.000,98.639,0.9864,0.000,3.437,0.0,29149.8,20254.6,8895.1,Airborne,0,0,0,0
9072,90.7214,0,0.000,98.576,0.9858,0.000,3.106,0.0,23613.2,19050.4,4562.8,Airborne,0,0,0,0
9074,90.7414,0,0.000,98.523,0.9852,0.000,2.662,0.0,24225.3,19753.6,4471.7,Airborne,0,0,0,0
9076,90.7614,0,0.000,98.472,0.9847,0.000,2.624,0.0,24219.8,20144.6,4075.3,Airborne,0,0,0,0
9078,90.7814,0,0.000,98.411,0.9841,0.000,2.997,0.0,22258.0,18451.2,3806.9,Airborne,0,0,0,0
9080,90.8014,0,0.000,98.349,0.9835,0.000,2.964,0.0,21541.6,17009.9,4531.6,Airborne,0,0,0,0
9082,90.8214,0,0.000,98.289,0.9829,0.000,2.947,0.0,21019.6,16578.1,4441.4,Airborne,0,0,0,0
9084,90.8414,0,0.000,98.241,0.9824,0.000,2.246,0.0,17175.6,17175.6,0.0,Airborne,0,0,0,0
9086,90.8614,0,0.000,98.197,0.9820,0.000,1.938,0.0,18749.9,18749.9,0.0,Airborne,0,0,0,0
9088,90.8814,0,0.000,98.159,0.9816,0.000,1.880,0.0,19010.8,19010.8,0.0,Airborne,0,0,0,0
9090,90.9014,0,0.000,98.116,0.9812,0.000,2.186,0.0,22807.2,18638.6,4168.6,Airborne,0,0,0,0
9092,90.9214,0,0.000,98.078,0.9808,0.000,2.012,0.0,16650.1,16650.1,0.0,Airborne,0,0,0,0
9094,90.9414,0,0.000,98.039,0.9804,0.000,1.672,0.0,17443.3,17443.3,0.0,Airborne,0,0,0,0
9096,90.9614,0,0.000,98.000,0.9800,0.000,1.985,0.0,20796.7,16839.7,3956.9,Airborne,0,0,0,0
9098,90.9814,0,0.000,97.966,0.9797,0.000,1.547,0.0,16358.6,16358.6,0.0,Airborne,0,0,0,0
9100,91.0014,0,0.000,97.936,0.9794,0.000,1.498,0.0,16026.6,16026.6,0.0,Airborne,0,0,0,0
9102,91.0214,0,0.000,97.907,0.9791,0.000,1.446,0.0,15554.3,15554.3,0.0,Airborne,0,0,0,0
9104,91.0414,0,0.000,97.876,0.9788,0.000,1.653,0.0,13332.6,13332.6,0.0,Airborne,0,0,0,0
9106,91.0614,0,0.000,97.846,0.9785,0.000,1.591,0.0,12675.4,12675.4,0.0,Airborne,0,0,0,0
9108,91.0814,0,0.000,97.821,0.9782,0.000,1.275,0.0,13755.8,13755.8,0.0,Airborne,0,0,0,0
9110,91.1014,0,0.000,97.796,0.9780,0.000,1.226,0.0,13226.2,13226.2,0.0,Airborne,0,0,0,0
9112,91.1214,0,0.000,97.772,0.9777,0.000,1.179,0.0,12718.0,12718.0,0.0,Airborne,0,0,0,0
9114,91.1414,0,0.000,97.749,0.9775,0.000,1.133,0.0,12223.1,12223.1,0.0,Airborne,0,0,0,0
9116,91.1614,0,0.000,97.727,0.9773,0.000,1.093,0.0,11796.3,11796.3,0.0,Airborne,0,0,0,0
9118,91.1814,0,0.000,97.706,0.9771,0.000,1.056,0.0,11390.9,11390.9,0.0,Airborne,0,0,0,0
9120,91.2014,0,0.000,97.685,0.9769,0.000,1.018,0.0,10985.4,10985.4,0.0,Airborne,0,0,0,0
9122,91.2214,0,0.000,97.666,0.9767,0.000,0.984,0.0,10621.4,10621.4,0.0,Airborne,0,0,0,0
9124,91.2414,0,0.000,97.646,0.9765,0.000,0.953,0.0,10278.8,10278.8,0.0,Airborne,0,0,0,0
9126,91.2614,0,0.000,97.628,0.9763,0.000,0.921,0.0,9943.2,9943.2,0.0,Airborne,0,0,0,0
9128,91.2814,0,0.000,97.610,0.9761,0.000,0.895,0.0,9657.1,9657.1,0.0,Airborne,0,0,0,0
9130,91.3014,0,0.000,97.592,0.9759,0.000,0.868,0.0,9366.6,9366.6,0.0,Airborne,0,0,0,0
9132,91.3214,0,0.000,97.575,0.9758,0.000,0.843,0.0,9092.1,9092.1,0.0,Airborne,0,0,0,0
9134,91.3414,0,0.000,97.559,0.9756,0.000,0.818,0.0,8829.7,8829.7,0.0,Airborne,0,0,0,0
9136,91.3614,0,0.000,97.543,0.9754,0.000,0.795,0.0,8583.1,8583.1,0.0,Airborne,0,0,0,0
9138,91.3814,0,0.000,97.527,0.9753,0.000,0.773,0.0,8343.3,8343.3,0.0,Airborne,0,0,0,0
9140,91.4014,0,0.000,97.512,0.9751,0.000,0.752,0.0,8111.8,8111.8,0.0,Airborne,0,0,0,0
9142,91.4214,0,0.000,97.497,0.9750,0.000,0.730,0.0,7880.9,7880.9,0.0,Airborne,0,0,0,0
9144,91.4414,0,0.000,97.483,0.9748,0.000,0.711,0.0,7668.5,7668.5,0.0,Airborne,0,0,0,0
9146,91.4614,0,0.000,97.469,0.9747,0.000,0.695,0.0,7503.8,7503.8,0.0,Airborne,0,0,0,0
9148,91.4814,0,0.000,97.455,0.9746,0.000,0.676,0.0,7298.8,7298.8,0.0,Airborne,0,0,0,0
9150,91.5014,0,0.000,97.442,0.9744,0.000,0.661,0.0,7132.2,7132.2,0.0,Airborne,0,0,0,0
9152,91.5214,0,0.000,97.429,0.9743,0.000,0.645,0.0,6957.6,6957.6,0.0,Airborne,0,0,0,0
9154,91.5414,0,0.000,97.416,0.9742,0.000,0.628,0.0,6780.9,6780.9,0.0,Airborne,0,0,0,0
9156,91.5614,0,0.000,97.404,0.9740,0.000,0.613,0.0,6613.0,6613.0,0.0,Airborne,0,0,0,0
9158,91.5814,0,0.000,97.392,0.9739,0.000,0.598,0.0,6451.7,6451.7,0.0,Airborne,0,0,0,0
9160,91.6014,0,0.000,97.380,0.9738,0.000,0.584,0.0,6304.2,6304.2,0.0,Airborne,0,0,0,0
9162,91.6214,0,0.000,97.369,0.9737,0.000,0.573,0.0,6183.4,6183.4,0.0,Airborne,0,0,0,0
9164,91.6414,0,0.000,97.358,0.9736,0.000,0.559,0.0,6033.4,6033.4,0.0,Airborne,0,0,0,0
9166,91.6614,0,0.000,97.347,0.9735,0.000,0.546,0.0,5892.5,5892.5,0.0,Airborne,0,0,0,0
9168,91.6814,0,0.000,97.336,0.9734,0.000,0.537,0.0,5793.7,5793.7,0.0,Airborne,0,0,0,0
9170,91.7014,0,0.000,97.325,0.9733,0.000,0.528,0.0,5694.1,5694.1,0.0,Airborne,0,0,0,0
9172,91.7214,0,0.000,97.195,0.9719,0.000,12.516,0.0,181460.1,5570.1,175890.0,Airborne,0,0,0,0
9174,91.7414,0,0.000,96.853,0.9685,0.000,18.577,0.0,272914.2,70328.3,202585.9,Airborne,0,0,0,0
9176,91.7614,0,0.000,96.392,0.9639,0.000,24.501,0.0,358911.4,132894.0,226017.4,Airborne,0,0,0,0
9178,91.7814,0,0.000,95.852,0.9585,0.000,27.000,0.0,440462.7,192317.4,248145.3,Airborne,0,0,0,0
9180,91.8014,0,0.000,95.312,0.9531,0.000,27.000,0.0,517816.2,249217.2,268599.0,Airborne,0,0,0,0
9182,91.8214,0,0.000,94.772,0.9477,0.000,27.000,0.0,582352.3,295376.8,286975.5,Airborne,0,0,0,0
9184,91.8414,0,0.000,94.232,0.9423,0.000,27.000,0.0,636097.3,333618.5,302478.8,Airborne,0,0,0,0
9186,91.8614,0,0.000,93.932,0.9393,0.000,15.000,0.0,306164.4,306164.4,0.0,Airborne,0,0,0,0
9188,91.8814,0,0.000,93.632,0.9363,0.000,15.000,0.0,233205.1,233205.1,0.0,Airborne,0,0,0,0
9190,91.9014,0,0.000,93.332,0.9333,0.000,15.000,0.0,175027.5,175027.5,0.0,Airborne,0,0,0,0
9192,91.9214,0,0.000,93.075,0.9307,0.000,11.771,0.0,125775.2,125775.2,0.0,Airborne,0,0,0,0
9194,91.9414,0,0.000,92.893,0.9289,0.000,8.283,0.0,88810.5,88810.5,0.0,Airborne,0,0,0,0
9196,91.9614,0,0.000,92.762,0.9276,0.000,6.107,0.0,65694.4,65694.4,0.0,Airborne,0,0,0,0
9198,91.9814,0,0.000,92.661,0.9266,0.000,4.733,0.0,51005.5,51005.5,0.0,Airborne,0,0,0,0
9200,92.0014,0,0.000,92.580,0.9258,0.000,3.864,0.0,41676.4,41676.4,0.0,Airborne,0,0,0,0
9202,92.0214,0,0.000,92.511,0.9251,0.000,3.313,0.0,35747.5,35747.5,0.0,Airborne,0,0,0,0
9204,92.0414,0,0.000,92.203,0.9220,0.000,15.653,0.0,360661.6,27354.9,333306.7,Airborne,0,0,0,0
9206,92.0614,0,0.000,91.727,0.9173,0.000,26.428,0.0,449506.4,116152.9,333353.5,Airborne,0,0,0,0
9208,92.0814,0,0.000,91.186,0.9119,0.000,27.000,0.0,537001.6,203659.4,333342.1,Airborne,0,0,0,0
9210,92.1014,0,0.000,90.646,0.9065,0.000,27.000,0.0,618652.9,285317.6,333335.4,Airborne,0,0,0,0
9212,92.1214,0,0.000,90.106,0.9011,0.000,27.000,0.0,685578.8,352242.7,333336.1,Airborne,0,0,0,0
9214,92.1414,0,0.000,89.566,0.8957,0.000,27.000,0.0,743267.3,396437.3,346830.0,Airborne,0,0,0,0
9216,92.1614,0,0.000,89.026,0.8903,0.000,27.000,0.0,797285.2,420401.0,376884.2,Airborne,0,0,0,0
9218,92.1814,0,0.000,88.486,0.8849,0.000,27.000,0.0,854169.3,427436.6,426732.7,Airborne,0,0,0,0
9220,92.2014,0,0.000,87.946,0.8795,0.000,27.000,0.0,862778.2,426323.9,436454.3,Airborne,0,0,0,0
9222,92.2214,0,0.000,87.406,0.8741,0.000,27.000,0.0,853011.8,434743.2,418268.6,Airborne,0,0,0,0
9224,92.2414,0,0.000,86.866,0.8687,0.000,27.000,0.0,846912.1,438665.1,408246.9,Airborne,0,0,0,0
9226,92.2614,0,0.000,86.326,0.8633,0.000,27.000,0.0,854185.8,440872.0,413313.7,Airborne,0,0,0,0
9228,92.2814,0,0.000,85.786,0.8579,0.000,27.000,0.0,840685.0,442388.8,398296.2,Airborne,0,0,0,0
9230,92.3014,0,0.000,85.246,0.8525,0.000,27.000,0.0,836131.1,442757.4,393373.7,Airborne,0,0,0,0
9232,92.3214,0,0.000,84.706,0.8471,0.000,27.000,0.0,826522.6,443234.7,383287.9,Airborne,0,0,0,0
9234,92.3414,0,0.000,84.166,0.8417,0.000,27.000,0.0,807575.4,444217.1,363358.3,Airborne,0,0,0,0
9236,92.3614,0,0.000,83.774,0.8377,0.000,19.819,0.0,445230.9,380251.7,64979.2,Airborne,0,0,0,0
9238,92.3814,0,0.000,83.372,0.8337,0.000,19.583,0.0,338816.0,278529.9,60286.2,Airborne,0,0,0,0
9240,92.4014,0,0.000,82.938,0.8294,0.000,23.289,0.0,311407.3,201404.3,110003.0,Airborne,0,0,0,0
9242,92.4214,0,0.000,82.491,0.8249,0.000,23.075,0.0,270300.9,140131.3,130169.7,Airborne,0,0,0,0
9244,92.4414,0,0.000,82.107,0.8211,0.000,20.078,0.0,238701.4,97895.8,140805.6,Airborne,0,0,0,0
9246,92.4614,0,0.000,81.760,0.8176,0.000,18.800,0.0,240340.3,71850.5,168489.8,Airborne,0,0,0,0
9248,92.4814,0,0.000,81.472,0.8147,0.000,17.377,0.0,224674.7,56184.0,168490.8,Airborne,0,0,0,0
9250,92.5014,0,0.000,81.154,0.8115,0.000,16.637,0.0,217308.2,46729.7,170578.4,Airborne,0,0,0,0
9252,92.5214,0,0.000,80.872,0.8087,0.000,14.121,0.0,169185.3,42403.8,126781.5,Airborne,0,0,0,0
9254,92.5414,0,0.000,80.549,0.8055,0.000,16.184,0.0,209974.9,38592.0,171382.9,Airborne,0,0,0,0
9256,92.5614,0,0.000,80.251,0.8025,0.000,16.134,0.0,195259.4,38651.2,156608.2,Airborne,0,0,0,0
9258,92.5814,0,0.000,79.963,0.7996,0.000,14.329,0.0,174090.5,38669.4,135421.1,Airborne,0,0,0,0
9260,92.6014,0,0.000,79.674,0.7967,0.000,14.779,0.0,179168.7,38826.8,140341.9,Airborne,0,0,0,0
9262,92.6214,0,0.000,79.433,0.7943,0.000,13.144,0.0,159396.9,39447.4,119949.6,Airborne,0,0,0,0
9264,92.6414,0,0.000,79.248,0.7925,0.000,10.725,0.0,129443.2,39540.8,89902.4,Airborne,0,0,0,0
9266,92.6614,0,0.000,79.105,0.7910,0.000,6.214,0.0,69244.6,39390.1,29854.5,Airborne,0,0,0,0
9268,92.6814,0,0.000,78.885,0.7889,0.000,15.776,0.0,426590.1,38706.1,387884.1,Airborne,0,0,0,0
9270,92.7014,0,0.000,78.398,0.7840,0.000,26.990,0.0,548342.9,159670.6,388672.3,Airborne,0,0,0,0
9272,92.7214,0,0.000,77.858,0.7786,0.000,27.000,0.0,613034.9,249544.5,363490.5,Airborne,0,0,0,0
9274,92.7414,0,0.000,77.318,0.7732,0.000,27.000,0.0,678556.8,320266.3,358290.4,Airborne,0,0,0,0
9276,92.7614,0,0.000,76.778,0.7678,0.000,27.000,0.0,739667.8,376354.1,363313.7,Airborne,0,0,0,0
9278,92.7814,0,0.000,76.238,0.7624,0.000,27.000,0.0,782343.4,413969.5,368373.9,Airborne,0,0,0,0
9280,92.8014,0,0.000,75.698,0.7570,0.000,27.000,0.0,826084.8,437700.1,388384.7,Airborne,0,0,0,0
9282,92.8214,0,0.000,75.158,0.7516,0.000,27.000,0.0,821786.1,453518.8,368267.4,Airborne,0,0,0,0
9284,92.8414,0,0.000,74.618,0.7462,0.000,27.000,0.0,832448.1,464172.9,368275.2,Airborne,0,0,0,0
9286,92.8614,0,0.000,74.174,0.7417,0.000,17.361,0.0,501320.3,471241.7,30078.7,Airborne,0,0,0,0
9288,92.8814,0,0.000,73.835,0.7384,0.000,16.991,0.0,378111.9,353003.1,25108.8,Airborne,0,0,0,0
9290,92.9014,0,0.000,73.501,0.7350,0.000,16.621,0.0,285585.1,265346.4,20238.7,Airborne,0,0,0,0
9292,92.9214,0,0.000,73.193,0.7319,0.000,15.000,0.0,196540.4,196540.4,0.0,Airborne,0,0,0,0
9294,92.9414,0,0.000,72.911,0.7291,0.000,13.221,0.0,141895.1,141895.1,0.0,Airborne,0,0,0,0
9296,92.9614,0,0.000,72.686,0.7269,0.000,10.726,0.0,115738.3,115738.3,0.0,Airborne,0,0,0,0
9298,92.9814,0,0.000,72.493,0.7249,0.000,9.340,0.0,100782.6,100782.6,0.0,Airborne,0,0,0,0
9300,93.0014,0,0.000,72.319,0.7232,0.000,8.555,0.0,92313.7,92313.7,0.0,Airborne,0,0,0,0
9302,93.0214,0,0.000,72.138,0.7214,0.000,9.227,0.0,102422.7,87566.7,14856.0,Airborne,0,0,0,0
9304,93.0414,0,0.000,71.933,0.7193,0.000,10.395,0.0,115912.8,84922.8,30990.0,Airborne,0,0,0,0
9306,93.0614,0,0.000,71.733,0.7173,0.000,9.357,0.0,103748.5,83390.7,20357.9,Airborne,0,0,0,0
9308,93.0814,0,0.000,71.527,0.7153,0.000,10.466,0.0,116571.0,79858.5,36712.5,Airborne,0,0,0,0
9310,93.1014,0,0.000,71.333,0.7133,0.000,10.112,0.0,113735.4,77891.8,35843.7,Airborne,0,0,0,0
9312,93.1214,0,0.000,71.135,0.7113,0.000,9.247,0.0,102309.5,76433.8,25875.7,Airborne,0,0,0,0
9314,93.1414,0,0.000,70.843,0.7084,0.000,19.004,0.0,442440.6,75519.4,366921.1,Airborne,0,0,0,0
9316,93.1614,0,0.000,70.322,0.7032,0.000,27.000,0.0,546400.4,197966.6,348433.8,Airborne,0,0,0,0
9318,93.1814,0,0.000,69.782,0.6978,0.000,27.000,0.0,621242.8,287888.3,333354.5,Airborne,0,0,0,0
9320,93.2014,0,0.000,69.242,0.6924,0.000,27.000,0.0,691222.6,357835.6,333387.0,Airborne,0,0,0,0
9322,93.2214,0,0.000,68.702,0.6870,0.000,27.000,0.0,746112.1,412720.3,333391.9,Airborne,0,0,0,0
9324,93.2414,0,0.000,68.162,0.6816,0.000,27.000,0.0,781021.6,447704.1,333317.5,Airborne,0,0,0,0
9326,93.2614,0,0.000,67.622,0.6762,0.000,27.000,0.0,802945.7,469565.6,333380.1,Airborne,0,0,0,0
9328,93.2814,0,0.000,67.082,0.6708,0.000,27.000,0.0,815853.1,482518.3,333334.8,Airborne,0,0,0,0
9330,93.3014,0,0.000,66.542,0.6654,0.000,27.000,0.0,823756.1,490407.9,333348.3,Airborne,0,0,0,0
9332,93.3214,0,0.000,66.002,0.6600,0.000,27.000,0.0,828079.8,494732.0,333347.7,Airborne,0,0,0,0
9334,93.3414,0,0.000,65.462,0.6546,0.000,27.000,0.0,830340.8,496986.3,333354.5,Airborne,0,0,0,0
9336,93.3614,0,0.000,64.922,0.6492,0.000,27.000,0.0,831114.6,497767.5,333347.2,Airborne,0,0,0,0
9338,93.3814,0,0.000,64.382,0.6438,0.000,27.000,0.0,831094.0,497738.8,333355.2,Airborne,0,0,0,0
9340,93.4014,0,0.000,64.082,0.6408,0.000,15.000,0.0,431064.9,431064.9,0.0,Airborne,0,0,0,0
9342,93.4214,0,0.000,63.782,0.6378,0.000,15.000,0.0,325763.7,325763.7,0.0,Airborne,0,0,0,0
9344,93.4414,0,0.000,63.482,0.6348,0.000,15.000,0.0,245913.4,245913.4,0.0,Airborne,0,0,0,0
9346,93.4614,0,0.000,63.174,0.6317,0.000,15.371,0.0,187026.2,182035.6,4990.6,Airborne,0,0,0,0
9348,93.4814,0,0.000,62.902,0.6290,0.000,12.539,0.0,135303.4,135303.4,0.0,Airborne,0,0,0,0
9350,93.5014,0,0.000,62.690,0.6269,0.000,9.819,0.0,105957.6,105957.6,0.0,Airborne,0,0,0,0
9352,93.5214,0,0.000,62.510,0.6251,0.000,8.615,0.0,92087.1,87125.2,4962.0,Airborne,0,0,0,0
9354,93.5414,0,0.000,62.338,0.6234,0.000,8.621,0.0,85593.6,73986.6,11607.0,Airborne,0,0,0,0
9356,93.5614,0,0.000,62.187,0.6219,0.000,7.381,0.0,71697.6,65288.4,6409.2,Airborne,0,0,0,0
9358,93.5814,0,0.000,62.025,0.6203,0.000,7.221,0.0,71048.5,53983.5,17065.0,Airborne,0,0,0,0
9360,93.6014,0,0.000,61.892,0.6189,0.000,6.325,0.0,59822.0,36009.2,23812.7,Airborne,0,0,0,0
9362,93.6214,0,0.000,61.788,0.6179,0.000,5.159,0.0,44779.0,20993.0,23786.0,Airborne,0,0,0,0
9364,93.6414,0,0.000,61.694,0.6169,0.000,4.564,0.0,39019.2,14072.8,24946.4,Airborne,0,0,0,0
9366,93.6614,0,0.000,61.619,0.6162,0.000,3.969,0.0,33165.4,13736.4,19429.0,Airborne,0,0,0,0
9368,93.6814,0,0.000,61.500,0.6150,0.000,5.001,0.0,41234.3,10985.5,30248.8,Airborne,0,0,0,0
9370,93.7014,0,0.000,61.360,0.6136,0.000,5.441,0.0,44326.8,9108.9,35217.9,Airborne,0,0,0,0
9372,93.7214,0,0.000,61.211,0.6121,0.000,9.176,0.0,81730.8,5666.0,76064.8,Airborne,0,0,0,0
9374,93.7414,0,0.000,61.082,0.6108,0.000,7.103,0.0,56369.7,5603.1,50766.6,Airborne,0,0,0,0
9376,93.7614,0,0.000,61.034,0.6103,0.000,2.356,0.0,7227.8,7227.8,0.0,Airborne,0,0,0,0
9378,93.7814,0,0.000,60.990,0.6099,0.000,2.174,0.0,9991.9,9991.9,0.0,Airborne,0,0,0,0
9380,93.8014,0,0.000,60.797,0.6080,0.000,14.059,0.0,170407.3,7101.7,163305.6,Airborne,0,0,0,0
9382,93.8214,0,0.000,60.584,0.6058,0.000,11.620,0.0,96941.4,4978.8,91962.6,Airborne,0,0,0,0
9384,93.8414,0,0.000,60.395,0.6040,0.000,10.068,0.0,78494.6,3379.7,75114.9,Airborne,0,0,0,0
9386,93.8614,0,0.000,60.187,0.6019,0.000,9.136,0.0,60703.4,3583.4,57120.1,Airborne,0,0,0,0
9388,93.8814,0,0.000,59.958,0.5996,0.000,10.713,0.0,72678.3,4682.3,67995.9,Airborne,0,0,0,0
9390,93.9014,0,0.000,59.722,0.5972,0.000,11.164,0.0,69297.1,4588.5,64708.5,Airborne,0,0,0,0
9392,93.9214,0,0.000,59.490,0.5949,0.000,13.081,0.0,84278.9,4476.0,79802.9,Airborne,0,0,0,0
9394,93.9414,0,0.000,59.273,0.5927,0.000,11.835,0.0,64660.4,4529.3,60131.1,Airborne,0,0,0,0
9396,93.9614,0,0.000,59.082,0.5908,0.000,10.694,0.0,51963.8,8758.4,43205.3,Airborne,0,0,0,0
9398,93.9814,0,0.000,58.876,0.5888,0.000,10.996,0.0,53461.3,11592.0,41869.4,Airborne,0,0,0,0
9400,94.0014,0,0.000,58.679,0.5868,0.000,10.519,0.0,45046.2,14752.6,30293.6,Airborne,0,0,0,0
9402,94.0214,0,0.000,58.485,0.5849,0.000,9.698,0.0,37480.0,21021.4,16458.7,Airborne,0,0,0,0
9404,94.0414,0,0.000,58.289,0.5829,0.000,10.072,0.0,34525.2,23512.2,11012.9,Airborne,0,0,0,0
9406,94.0614,0,0.000,58.082,0.5808,0.000,9.313,0.0,35344.2,28253.0,7091.2,Airborne,0,0,0,0
9408,94.0814,0,0.000,57.863,0.5786,0.000,10.601,0.0,43455.0,32188.0,11267.0,Airborne,0,0,0,0
9410,94.1014,0,0.000,57.651,0.5765,0.000,11.126,0.0,41520.0,36202.7,5317.3,Airborne,0,0,0,0
9412,94.1214,0,0.000,57.415,0.5741,0.000,11.496,0.0,37289.2,37289.2,0.0,Airborne,0,0,0,0
9414,94.1414,0,0.000,57.193,0.5719,0.000,12.051,0.0,41604.5,41604.5,0.0,Airborne,0,0,0,0
9416,94.1614,0,0.000,56.971,0.5697,0.000,10.419,0.0,59610.9,58419.5,1191.4,Airborne,0,0,0,0
9418,94.1814,0,0.000,56.757,0.5676,0.000,10.167,0.0,68965.0,67996.3,968.7,Airborne,0,0,0,0
9420,94.2014,0,0.000,56.520,0.5652,0.000,12.220,0.0,75435.7,67232.3,8203.4,Airborne,0,0,0,0
9422,94.2214,0,0.000,56.223,0.5622,0.000,14.795,0.0,97407.7,66864.6,30543.1,Airborne,0,0,0,0
9424,94.2414,0,0.000,55.866,0.5587,0.000,18.197,0.0,125251.0,67631.5,57619.5,Airborne,0,0,0,0
9426,94.2614,0,0.000,55.486,0.5549,0.000,19.255,0.0,134803.2,74095.3,60707.9,Airborne,0,0,0,0
9428,94.2814,0,0.000,55.087,0.5509,0.000,20.573,0.0,149071.9,86821.7,62250.2,Airborne,0,0,0,0
9430,94.3014,0,0.000,54.660,0.5466,0.000,22.580,0.0,177641.9,106731.9,70910.1,Airborne,0,0,0,0
9432,94.3214,0,0.000,54.197,0.5420,0.000,23.534,0.0,186736.5,124479.2,62257.3,Airborne,0,0,0,0
9434,94.3414,0,0.000,53.737,0.5374,0.000,22.421,0.0,199706.3,147249.1,52457.2,Airborne,0,0,0,0
9436,94.3614,0,0.000,53.313,0.5331,0.000,19.327,0.0,188407.5,157806.1,30601.5,Airborne,0,0,0,0
9438,94.3814,0,0.000,52.898,0.5290,0.000,20.047,0.0,201756.0,169613.4,32142.6,Airborne,0,0,0,0
9440,94.4014,0,0.000,52.517,0.5252,0.000,19.119,0.0,204031.5,178011.2,26020.3,Airborne,0,0,0,0
9442,94.4214,0,0.000,52.144,0.5214,0.000,18.001,0.0,207482.0,185353.7,22128.3,Airborne,0,0,0,0
9444,94.4414,0,0.000,51.804,0.5180,0.000,16.239,0.0,200740.9,192646.3,8094.6,Airborne,0,0,0,0
9446,94.4614,0,0.000,51.492,0.5149,0.000,15.265,0.0,195576.8,195576.8,0.0,Airborne,0,0,0,0
9448,94.4814,0,0.000,51.189,0.5119,0.000,15.000,0.0,196678.0,196678.0,0.0,Airborne,0,0,0,0
9450,94.5014,0,0.000,50.889,0.5089,0.000,15.000,0.0,195630.1,195630.1,0.0,Airborne,0,0,0,0
9452,94.5214,0,0.000,50.380,0.5038,0.000,23.950,0.0,462074.5,128811.4,333263.1,Airborne,0,0,0,0
9454,94.5414,0,0.000,50.024,0.5002,0.000,16.871,0.0,385295.2,51942.2,333352.9,Airborne,0,0,0,0
9456,94.5614,0,0.000,49.575,0.4958,0.000,24.147,0.0,463818.1,130413.6,333404.4,Airborne,0,0,0,0
9458,94.5814,0,0.000,49.035,0.4904,0.000,27.000,0.0,541758.2,193372.9,348385.3,Airborne,0,0,0,0
9460,94.6014,0,0.000,48.495,0.4850,0.000,27.000,0.0,581461.9,238129.5,343332.4,Airborne,0,0,0,0
9462,94.6214,0,0.000,47.955,0.4796,0.000,27.000,0.0,609503.3,266206.2,343297.1,Airborne,0,0,0,0
9464,94.6414,0,0.000,47.415,0.4742,0.000,27.000,0.0,636692.4,283464.9,353227.4,Airborne,0,0,0,0
9466,94.6614,0,0.000,46.875,0.4688,0.000,27.000,0.0,637095.3,283959.5,353135.8,Airborne,0,0,0,0
9468,94.6814,0,0.000,46.335,0.4634,0.000,27.000,0.0,623266.3,265132.4,358133.9,Airborne,0,0,0,0
9470,94.7014,0,0.000,45.795,0.4580,0.000,27.000,0.0,623542.3,270484.4,353057.9,Airborne,0,0,0,0
9472,94.7214,0,0.000,45.255,0.4526,0.000,27.000,0.0,613422.3,275275.8,338146.5,Airborne,0,0,0,0
