sample,time_s,steerRaw,steerDemand,steerSens,cornerCap,fl,fr,bl,br,yawDampCoeff,gripApplied,gripReqLat,gripAppLat,gripReqLong,gripAppLong,gripClamp01,gripBreak01,slip_deg,stabArmed,avgHoverCmd,avgRoofCmd,pHoverReq,pHoverGr,pDriveReq,pDriveGr,pVecReq,pVecGr,pStabReq,pStabGr,pOcReq,pOcGr,mainThrottle,brakeThrottle
3000,30.001,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3008,30.081,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3016,30.161,-0.240,-0.672,0.240,0.900,0.000,0.900,0.161,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,490.3,490.3,0.0,0.0,0.0,0.0,1.000,0.000
3024,30.241,-0.560,-1.568,0.240,0.900,0.000,0.900,0.376,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,544.1,544.1,0.0,0.0,0.0,0.0,1.000,0.000
3032,30.321,-0.200,-0.560,0.240,0.900,0.000,0.134,0.134,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,67.2,67.2,0.0,0.0,0.0,0.0,1.000,0.000
3040,30.401,-0.360,-1.008,0.240,0.900,0.000,0.242,0.242,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,121.0,121.0,0.0,0.0,0.0,0.0,1.000,0.000
3048,30.481,-0.080,-0.224,0.240,0.900,0.000,0.054,0.054,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,26.9,26.9,0.0,0.0,0.0,0.0,1.000,0.000
3056,30.561,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3064,30.641,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
3072,30.721,0.160,0.448,0.240,0.900,0.900,0.000,0.900,0.108,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,288.0,288.0,476.9,476.9,0.0,0.0,0.0,0.0,0.600,0.000
3080,30.801,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200,0.000
3088,30.881,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3096,30.961,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3104,31.041,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,68.4,68.4,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.180
3112,31.121,-0.080,-0.224,0.240,0.900,0.000,0.054,0.054,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,205.2,205.2,26.9,26.9,0.0,0.0,0.0,0.0,0.000,0.540
3120,31.201,-0.120,-0.336,0.240,0.900,0.000,0.900,0.081,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,342.0,342.0,470.2,470.2,0.0,0.0,0.0,0.0,0.000,0.900
3128,31.281,0.000,0.000,0.240,0.900,0.000,0.900,0.000,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,380.0,380.0,450.0,450.0,0.0,0.0,0.0,0.0,0.000,1.000
3136,31.361,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,323.0,323.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.850
3144,31.441,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,171.0,171.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.450
3152,31.521,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.050
3160,31.601,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3168,31.681,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3176,31.761,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3184,31.841,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3192,31.921,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,102.6,102.6,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.270
3200,32.001,0.000,0.000,0.240,0.900,0.000,0.900,0.000,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,167.2,167.2,450.0,450.0,0.0,0.0,0.0,0.0,0.000,0.440
3208,32.081,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,15.2,15.2,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.040
3216,32.161,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3224,32.241,0.240,0.672,0.240,0.900,0.161,0.000,0.000,0.161,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,86.4,86.4,80.6,80.6,0.0,0.0,0.0,0.0,0.180,0.000
3232,32.321,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,259.2,259.2,13.4,13.4,0.0,0.0,0.0,0.0,0.540,0.000
3240,32.401,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,432.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900,0.000
3248,32.481,-0.120,-0.336,0.240,0.900,0.000,0.081,0.081,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,40.3,40.3,0.0,0.0,0.0,0.0,1.000,0.000
3256,32.561,-0.280,-0.784,0.240,0.900,0.000,0.188,0.188,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,94.1,94.1,0.0,0.0,0.0,0.0,1.000,0.000
3264,32.641,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,13.4,13.4,0.0,0.0,0.0,0.0,1.000,0.000
3272,32.721,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,13.4,13.4,0.0,0.0,0.0,0.0,1.000,0.000
3280,32.801,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,13.4,13.4,0.0,0.0,0.0,0.0,1.000,0.000
3288,32.881,0.160,0.448,0.240,0.900,0.108,0.000,0.000,0.108,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,53.8,53.8,0.0,0.0,0.0,0.0,1.000,0.000
3296,32.961,0.080,0.224,0.240,0.900,0.054,0.000,0.000,0.054,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,26.9,26.9,0.0,0.0,0.0,0.0,1.000,0.000
3304,33.041,0.160,0.448,0.240,0.900,0.108,0.900,0.000,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,476.9,476.9,0.0,0.0,0.0,0.0,1.000,0.000
3312,33.121,0.120,0.336,0.240,0.900,0.081,0.900,0.000,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,470.2,470.2,0.0,0.0,0.0,0.0,1.000,0.000
3320,33.201,0.160,0.448,0.240,0.900,0.108,0.000,0.000,0.108,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,53.8,53.8,0.0,0.0,0.0,0.0,1.000,0.000
3328,33.281,0.240,0.672,0.240,0.900,0.161,0.000,0.000,0.161,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,80.6,80.6,0.0,0.0,0.0,0.0,1.000,0.000
3336,33.361,0.280,0.784,0.240,0.900,0.188,0.000,0.000,0.188,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,94.1,94.1,0.0,0.0,0.0,0.0,1.000,0.000
3344,33.441,0.240,0.672,0.240,0.900,0.161,0.000,0.000,0.161,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,80.6,80.6,0.0,0.0,0.0,0.0,1.000,0.000
3352,33.521,0.120,0.336,0.240,0.900,0.081,0.000,0.000,0.081,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,40.3,40.3,0.0,0.0,0.0,0.0,1.000,0.000
3360,33.601,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3368,33.681,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3376,33.761,-0.080,-0.224,0.240,0.900,0.000,0.054,0.054,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,26.9,26.9,0.0,0.0,0.0,0.0,1.000,0.000
3384,33.841,-0.360,-1.008,0.240,0.900,0.000,0.242,0.242,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,121.0,121.0,0.0,0.0,0.0,0.0,1.000,0.000
3392,33.921,-0.280,-0.784,0.240,0.900,0.900,0.188,0.900,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,497.0,497.0,0.0,0.0,0.0,0.0,1.000,0.000
3400,34.001,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
3408,34.081,-0.200,-0.560,0.240,0.900,0.000,0.134,0.134,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,67.2,67.2,0.0,0.0,0.0,0.0,1.000,0.000
3416,34.161,-0.080,-0.224,0.240,0.900,0.000,0.054,0.054,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,26.9,26.9,0.0,0.0,0.0,0.0,1.000,0.000
3424,34.241,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,13.4,13.4,0.0,0.0,0.0,0.0,1.000,0.000
3432,34.321,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3440,34.401,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3448,34.481,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,13.4,13.4,0.0,0.0,0.0,0.0,1.000,0.000
3456,34.561,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,360.0,360.0,13.4,13.4,0.0,0.0,0.0,0.0,0.750,0.000
3464,34.641,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,168.0,168.0,13.4,13.4,0.0,0.0,0.0,0.0,0.350,0.000
3472,34.721,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3480,34.801,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3488,34.881,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3496,34.961,-0.160,-0.448,0.240,0.900,0.000,0.108,0.108,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,53.8,53.8,0.0,0.0,0.0,0.0,0.000,0.000
3504,35.041,-0.120,-0.336,0.240,0.900,0.000,0.081,0.081,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,40.3,40.3,0.0,0.0,0.0,0.0,0.000,0.000
3512,35.121,-0.080,-0.224,0.240,0.900,0.000,0.054,0.054,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,26.9,26.9,0.0,0.0,0.0,0.0,0.000,0.000
3520,35.201,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3528,35.281,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3536,35.361,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3544,35.441,-0.080,-0.224,0.240,0.900,0.000,0.054,0.054,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,26.9,26.9,0.0,0.0,0.0,0.0,0.000,0.000
3552,35.521,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3560,35.601,-0.160,-0.448,0.240,0.900,0.000,0.108,0.108,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,53.8,53.8,0.0,0.0,0.0,0.0,0.000,0.000
3568,35.681,-0.160,-0.448,0.240,0.900,0.000,0.108,0.108,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,53.8,53.8,0.0,0.0,0.0,0.0,0.000,0.000
3576,35.761,-0.120,-0.336,0.240,0.900,0.000,0.081,0.081,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,40.3,40.3,0.0,0.0,0.0,0.0,0.000,0.000
3584,35.841,-0.280,-0.784,0.240,0.900,0.000,0.188,0.188,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,94.1,94.1,0.0,0.0,0.0,0.0,0.000,0.000
3592,35.921,-0.120,-0.336,0.240,0.900,0.000,0.900,0.081,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,43.2,43.2,470.2,470.2,0.0,0.0,0.0,0.0,0.090,0.000
3600,36.001,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,79.2,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.000
3608,36.081,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3616,36.161,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3624,36.241,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.000,0.000
3632,36.321,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3640,36.401,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,0.000,0.000
3648,36.481,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3656,36.561,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3664,36.641,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3672,36.721,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3680,36.801,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3688,36.881,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3696,36.961,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3704,37.041,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3712,37.121,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3720,37.201,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3728,37.281,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3736,37.361,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3744,37.441,0.000,0.000,0.240,0.900,0.000,0.900,0.000,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.000,0.000
3752,37.521,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3760,37.601,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3768,37.681,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
3776,37.761,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,129.6,129.6,0.0,0.0,0.0,0.0,0.0,0.0,0.270,0.000
3784,37.841,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,302.4,302.4,0.0,0.0,0.0,0.0,0.0,0.0,0.630,0.000
3792,37.921,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,475.2,475.2,0.0,0.0,0.0,0.0,0.0,0.0,0.990,0.000
3800,38.001,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3808,38.081,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3816,38.161,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
3824,38.241,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
